日期,渠道号,所属渠道,渠道类型,合作方式,部门,汇总类型,新增用户数,1日留存率,3日留存率,7日留存率,14日留存率,30日留存率,1日arpu净值,3日arpu净值,7日arpu净值,14日arpu净值,30日arpu净值,LT3,LT7,LT14,LT30,LT180预估,LT365预估,ltv1,ltv3,ltv7,ltv14,ltv30,ltv180预估,ltv365预估,新增单价,roi365预估,花费,活跃arpu,净值系数,活跃arpu净值,ltv180净值,ltv365净值,roi365净值,系数a,系数b,拟合优度
20190613,815686,头条官方优化-亿科（齐欣）,线上CPC,付费推广,产品推广部,5,1973,0.302585,0.21034,0.150025,0.11404,0,0.027111,0.029625,0.039781,0.041364,0,1.554992,2.286366,3.207299,3.639635,12.253832,18.299408,0.027111,0.046067,0.090953,0.132666,0,0.396877,0.592681,4.036153,0.146843,7963.33,0.032388,2.65,0.085828,1.051724,1.570605,0.389134,0.3207,-0.4095,0.9829
20190613,815419,头条-齐欣,线上CPC,付费推广,产品推广部,5,2101,0.394574,0.288434,0.227511,0.173251,0,0.034983,0.029175,0.030716,0.034524,0,1.724893,2.777249,4.18039,4.872918,20.673945,32.931435,0.034983,0.050324,0.085307,0.144322,0,0.654847,1.043103,3.857563,0.270405,8104.74,0.031675,2.65,0.083939,1.735345,2.764223,0.716573,0.4113,-0.3272,0.9866
20190613,814233,云动dsp,DSP平台,付费推广,产品推广部,5,66,0.560606,0.439394,0.333333,0.272727,0,0.001515,0.051756,0.029957,0.027173,0,1.984848,3.530303,5.787879,6.833333,0,0,0.001515,0.102727,0.105758,0.157273,0,0,0,2.034697,0,134.29,0.016812,2.65,0.044552,0,0,0,0,0,0
20190613,810545,广点通--亿科,线上CPC,付费推广,产品推广部,5,53,0.207547,0.150943,0.150943,0.132075,0,0.028113,0.020694,0.024563,0.030875,0,1.358491,1.943396,3.018868,3.471698,0,0,0.028113,0.028113,0.047736,0.093208,0,0,0,1.754717,0,93,0.02273,2.65,0.060234,0,0,0,0,0,0
20190613,811644,头条--品众,线上CPC,付费推广,产品推广部,5,34,0.176471,0.088235,0.088235,0.088235,0,0.049706,0.037556,0.042105,0.031169,0,1.323529,1.676471,2.264706,2.264706,0,0,0.049706,0.049706,0.070588,0.070588,0,0,0,0,0,0,0.025103,2.65,0.066523,0,0,0,0,0,0
20190613,815808,蓝之悦网络,线上代理商,付费推广,产品推广部,5,152,0.421053,0.335526,0.256579,0.144737,0,0.297895,0.169442,0.102652,0.073099,0,1.769737,2.927632,4.203947,4.703947,0,0,0.297895,0.299868,0.300526,0.307303,0,0,0,0,0,0,0.087174,2.65,0.231011,0,0,0,0,0,0
20190613,815740,卓塔,线上代理商,付费推广,产品推广部,5,115,0.008696,0,0,0,0,0.054609,0,0,0,0,1,1,1,1,0,0,0.054609,0,0,0,0,0,0,0,0,0,0.021317,2.65,0.05649,0,0,0,0,0,0
20190613,815496,头条官方优化-亿科（齐欣）,线上CPC,付费推广,产品推广部,5,127,0.251969,0.228346,0.181102,0.149606,0,0.012913,0.011939,0.021757,0.030528,0,1.543307,2.330709,3.433071,3.889764,12.671109,19.208518,0.012913,0.018425,0.050709,0.104803,0,0.503423,0.763154,3.618189,0.210922,459.51,0.03973,2.65,0.105285,1.334071,2.022358,0.558943,0.3081,-0.3882,0.8429
20190613,814983,广点通--亿科,线上CPC,付费推广,产品推广部,5,57,0.333333,0.210526,0.122807,0.122807,0,0.045263,0.030455,0.024574,0.024386,0,1.54386,2.263158,3,3.421053,0,0,0.045263,0.047018,0.055614,0.073158,0,0,0,4.111053,0,234.33,0.030756,2.65,0.081503,0,0,0,0,0,0
20190613,812220,广点通-亿科2,线上CPC,付费推广,产品推广部,5,555,0.468468,0.297297,0.234234,0.183784,0,0.067856,0.057793,0.05424,0.055662,0,1.845045,2.881081,4.369369,5.032432,17.958244,27.080616,0.067856,0.106631,0.15627,0.243207,0,0.496043,0.748021,1.833514,0.407971,1017.6,0.027622,2.65,0.073198,1.314514,1.982256,1.081123,0.4814,-0.4085,0.9769
20190613,100177,应用宝,线上应用市场,免费换量,产品推广部,5,5791,0.354861,0.264376,0.220687,0.187187,0,0.030207,0.03177,0.041657,0.046614,0,1.64324,2.620791,4.013987,4.729926,23.339864,39.066259,0.030207,0.052205,0.109175,0.187108,0,0.612531,1.025255,0,0,0,0.026244,2.65,0.069547,1.623207,2.716926,0,0.353,-0.2551,0.9957
20190613,815674,江西创云,线上代理商,付费推广,产品推广部,5,43,0.418605,0.255814,0.255814,0,0,0.002326,0.00137,0,0,0,1.697674,2.581395,2.581395,2.581395,0,0,0.002326,0.002326,0,0,0,0,0,0,0,0,0.012014,2.65,0.031837,0,0,0,0,0,0
20190612,815319,头条-优矩,线上CPC,付费推广,产品推广部,5,168,0.315476,0.208333,0.202381,0.113095,0,0.094345,0.083372,0.087161,0.07,0,1.535714,2.369048,3.35119,3.916667,12.372577,18.447066,0.094345,0.128036,0.206488,0.234583,0,0.491055,0.732146,4.002917,0.182903,672.49,0.039689,2.65,0.105176,1.301296,1.940187,0.484693,0.3283,-0.4128,0.9028
20190612,813498,奇兔,线下渠道,付费推广,产品推广部,5,198,0.116162,0.030303,0.030303,0.025253,0,0,0,0,0,0,1.151515,1.267677,1.393939,1.540404,1.598185,1.662355,0,0,0,0,0,0.014027,0.01459,0,0,0,0.008777,2.65,0.023259,0.037172,0.038664,0,0.1103,-1.0355,0.9487
20190612,810465,广点通--亿科,线上CPC,付费推广,产品推广部,5,171,0.309942,0.239766,0.210526,0.187135,0,0.05269,0.040187,0.029111,0.036804,0,1.567251,2.368421,3.678363,4.502924,21.252388,36.261789,0.05269,0.062982,0.068947,0.13538,0,0.500961,0.854763,0.077368,11.047956,13.23,0.023572,2.65,0.062466,1.327547,2.265122,29.277083,0.2822,-0.2233,0.8395
20190612,815259,辉煌明天,线上代理商,付费推广,产品推广部,5,33,0.333333,0.181818,0.090909,0,0,0.010606,0.0092,0.006389,0,0,1.515152,2.181818,2.666667,2.666667,0,0,0.010606,0.013939,0.013939,0,0,0,0,0,0,0,0.022419,2.65,0.05941,0,0,0,0,0,0
20190612,815742,卓塔,线上代理商,付费推广,产品推广部,5,485,0.356701,0.23299,0.090722,0.05567,0,0.002722,0.001699,0.001884,0.00331,0,1.602062,2.385567,2.995876,3.253608,6.562857,8.322242,0.002722,0.002722,0.004495,0.009918,0,0.002796,0.003545,0,0,0,0.000426,2.65,0.001129,0.007409,0.009394,0,0.3903,-0.6666,0.9317
20190612,815425,头条-优矩,线上CPC,付费推广,产品推广部,5,20,0.25,0.15,0.05,0.05,0,0.1475,0.183929,0.172059,0.14625,0,1.4,1.7,2,2.25,0,0,0.1475,0.2575,0.2925,0.2925,0,0,0,4.259,0,85.18,0.02613,2.65,0.069245,0,0,0,0,0,0
20190612,814533,康远dsp,DSP平台,付费推广,产品推广部,5,43,0.069767,0.093023,0,0.023256,0,0,0.002553,0.002222,0.003438,0,1.093023,1.255814,1.488372,1.674419,0,0,0,0.002791,0.002791,0.005116,0,0,0,0,0,0,0.0125,2.65,0.033125,0,0,0,0,0,0
20190612,811247,岚宇,线上代理商,付费推广,产品推广部,5,21,0.47619,0.380952,0.285714,0.285714,0,0.004762,0.063158,0.061194,0.145798,0,1.809524,3.190476,5.666667,6.952381,0,0,0.004762,0.114286,0.195238,0.82619,0,0,0,0,0,0,0.026579,2.65,0.070434,0,0,0,0,0,0
20190612,811187,神马sem--掌汇（猎鹰）,线上CPC,付费推广,产品推广部,5,94,0.56383,0.489362,0.329787,0.308511,0,0.041809,0.036114,0.030904,0.0332,0,2.053191,3.765957,6.117021,6.702128,0,0,0.041809,0.074149,0.116383,0.203085,0,0,0,3.763404,0,353.76,0.031905,2.65,0.084548,0,0,0,0,0,0
20190612,815780,邻度dsp,DSP平台,付费推广,产品推广部,5,33,0.454545,0.272727,0,0,0,0.003333,0,0,0,0,1.454545,1.454545,1.454545,1.454545,0,0,0.003333,0,0,0,0,0,0,2.11,0,69.63,0.009778,2.65,0.025912,0,0,0,0,0,0
20190612,815535,头条-优矩,线上CPC,付费推广,产品推广部,5,7,0.428571,0.285714,0.142857,0,0,0,0.045,0.03,0.027,0,1.714286,2.571429,2.857143,2.857143,0,0,0,0.077143,0.077143,0.077143,0,0,0,14.162857,0,99.14,0.020473,2.65,0.054253,0,0,0,0,0,0
20190612,815154,头条-齐欣,线上CPC,付费推广,产品推广部,5,1379,0.319797,0.218999,0.180566,0.13198,0,0.035243,0.039555,0.048151,0.051067,0,1.579405,2.357505,3.444525,4.069616,15.783812,24.818384,0.035243,0.062473,0.113517,0.175903,0,0.559331,0.879489,3.325903,0.264436,4586.42,0.035437,2.65,0.093908,1.482227,2.330646,0.700755,0.3219,-0.338,0.9873
20190612,813185,广点通-派瑞,线上CPC,付费推广,产品推广部,5,94,0.382979,0.308511,0.244681,0.170213,0,0.024787,0.021,0.033566,0.039122,0,1.702128,2.744681,4.361702,5.148936,0,0,0.024787,0.035745,0.092128,0.170638,0,0,0,4.494043,0,422.44,0.0243,2.65,0.064395,0,0,0,0,0,0
20190612,800525,俊羽,线下渠道,付费推广,产品推广部,5,849,0.45583,0.289753,0.234393,0.199058,0,0.012356,0.020184,0.018962,0.019341,0,1.791519,2.836278,4.327444,5.318021,25.081475,41.377036,0.012356,0.03616,0.053781,0.083698,0,0.320917,0.529419,0,0,0,0.012795,2.65,0.033907,0.85043,1.40296,0,0.4168,-0.2785,0.955
20190612,815624,掌越科技,线上代理商,付费推广,产品推广部,5,110,0.418182,0.481818,0.354545,0,0,0,0.00404,0.006667,0,0,1.8,3.327273,3.681818,3.681818,30.863988,51.957832,0,0.007273,0.022182,0,0,0.399257,0.672127,0,0,0,0.012936,2.65,0.03428,1.058031,1.781137,0,0.4688,-0.2533,0.9078
20190612,815651,头条-优矩,线上CPC,付费推广,产品推广部,5,665,0.392481,0.249624,0.18797,0.157895,0,0.012556,0.015415,0.028452,0.034656,0,1.666165,2.583459,3.733835,4.43609,15.359752,23.237317,0.012556,0.025684,0.073504,0.129398,0,0.482818,0.730442,2.36012,0.309493,1569.48,0.031434,2.65,0.0833,1.279468,1.935671,0.820156,0.3916,-0.3978,0.9844
20190612,815317,头条-优矩,线上CPC,付费推广,产品推广部,5,2802,0.315132,0.239829,0.188437,0.143112,0,0.032816,0.036395,0.044022,0.051,0,1.56995,2.411849,3.566738,4.283012,18.12965,29.341151,0.032816,0.057138,0.106174,0.181902,0,0.693097,1.121712,4.139422,0.270983,11598.66,0.03823,2.65,0.101309,1.836707,2.972537,0.718105,0.3207,-0.2986,0.9919
20190612,813268,创新梦想,线上代理商,付费推广,产品推广部,5,68,0.455882,0.279412,0.191176,0.117647,0,0.001618,0.000887,0.022097,0.016579,0,1.823529,2.735294,3.911765,4.647059,0,0,0.001618,0.001618,0.060441,0.064853,0,0,0,0,0,0,0.017026,2.65,0.045119,0,0,0,0,0,0
20190612,810464,广点通--亿科,线上CPC,付费推广,产品推广部,5,354,0.333333,0.231638,0.175141,0.144068,0,0.031977,0.030496,0.029159,0.041629,0,1.59322,2.418079,3.590395,4.268362,16.130368,25.259402,0.031977,0.048588,0.070508,0.149463,0,0.415147,0.650101,4.096243,0.158707,1450.07,0.025737,2.65,0.068203,1.10014,1.722768,0.420574,0.3391,-0.3455,0.9722
20190612,811950,搜狗SEM-品众,线上CPC,付费推广,产品推广部,5,16,0.25,0.0625,0.1875,0,0,0.025,0.017391,0.012903,0,0,1.4375,1.9375,2.375,2.375,0,0,0.025,0.025,0.025,0,0,0,0,3.564375,0,57.03,0.025469,2.65,0.067493,0,0,0,0,0,0
20190612,815738,掌越科技,线上代理商,付费推广,产品推广部,5,160,0.4625,0.35,0.25625,0.09375,0,0.27325,0.147224,0.092141,0.066248,0,1.86875,3.00625,4.18125,4.6125,11.730959,15.982193,0.27325,0.275125,0.277,0.277,0,0.651291,0.887315,0,0,0,0.055519,2.65,0.147125,1.725921,2.351385,0,0.535,-0.5647,0.9127
20190612,815424,头条-优矩,线上CPC,付费推广,产品推广部,5,28,0.285714,0.25,0.214286,0.178571,0,0.031786,0.057209,0.047879,0.05703,0,1.535714,2.357143,3.607143,4.464286,0,0,0.031786,0.087857,0.112857,0.205714,0,0,0,4.7225,0,132.23,0.034051,2.65,0.090235,0,0,0,0,0,0
20190612,814401,辉煌明天,线上代理商,付费推广,产品推广部,5,30,0.833333,0.7,0.5,0.366667,0,0,0,0,0.000424,0,2.5,4.833333,7.866667,9.8,0,0,0,0,0,0.003333,0,0,0,0,0,0,0.008986,2.65,0.023813,0,0,0,0,0,0
20190612,811190,神马sem--掌汇（猎鹰）,线上CPC,付费推广,产品推广部,5,73,0.561644,0.479452,0.356164,0.287671,0,0.039863,0.039673,0.053582,0.048294,0,2.09589,3.863014,6.342466,7.767123,0,0,0.039863,0.083151,0.206986,0.306301,0,0,0,3.269726,0,238.69,0.036295,2.65,0.096182,0,0,0,0,0,0
20190612,811186,神马sem--掌汇（猎鹰）,线上CPC,付费推广,产品推广部,5,130,0.284615,0.261538,0.223077,0.215385,0,0.006769,0.006732,0.009226,0.023977,0,1.576923,2.484615,3.984615,4.376923,24.454694,42.316734,0.006769,0.010615,0.022923,0.095538,0,0.623497,1.078907,5.501769,0.196102,715.23,0.025496,2.65,0.067564,1.652267,2.859104,0.51967,0.3059,-0.2066,0.9382
20190612,815760,蓝之悦网络,线上代理商,付费推广,产品推广部,5,204,0.362745,0.294118,0,0,0,0.102451,0,0,0,0,1.362745,1.362745,1.362745,1.362745,0,0,0.102451,0,0,0,0,0,0,0,0,0,0.022819,2.65,0.06047,0,0,0,0,0,0
20190612,815833,邻度dsp,DSP平台,付费推广,产品推广部,5,147,0.537415,0.408163,0.353741,0.272109,0,0.017619,0.012753,0.019282,0.026193,0,1.952381,3.503401,5.646259,7,0,0,0.017619,0.024898,0.067551,0.147891,0,0,0,2.12,0,311.64,0.025615,2.65,0.06788,0,0,0,0,0,0
20190612,815534,头条-优矩,线上CPC,付费推广,产品推广部,5,55,0.418182,0.309091,0.163636,0.127273,0,0.027091,0.015851,0.076846,0.065714,0,1.709091,2.709091,3.690909,4.218182,0,0,0.027091,0.027091,0.208182,0.242545,0,0,0,4.443455,0,244.39,0.021622,2.65,0.057298,0,0,0,0,0,0
20190612,815152,头条-齐欣,线上CPC,付费推广,产品推广部,5,89,0.157303,0.146067,0.067416,0.11236,0,0.068539,0.055556,0.048146,0.061139,0,1.314607,1.696629,2.269663,2.651685,0,0,0.068539,0.073034,0.081685,0.138764,0,0,0,0.527865,0,46.98,0.047784,2.65,0.126628,0,0,0,0,0,0
20190612,813182,广点通-派瑞,线上CPC,付费推广,产品推广部,5,228,0.29386,0.27193,0.223684,0.166667,0,0.026579,0.018249,0.019964,0.025718,0,1.552632,2.469298,3.850877,4.697368,20.592809,34.206094,0.026579,0.028333,0.049298,0.099035,0,0.621512,1.032374,2.940789,0.351053,670.5,0.030181,2.65,0.07998,1.647007,2.735791,0.93029,0.3198,-0.2633,0.9294
20190612,800524,2345线下,线下渠道,付费推广,产品推广部,5,436,0.511468,0.383028,0.293578,0.245413,0,0,0.002607,0.007887,0.0125,0,1.93578,3.321101,5.256881,6.376147,27.493387,44.242523,0,0.005046,0.026193,0.065711,0,0.506263,0.814682,0,0,0,0.018414,2.65,0.048797,1.341597,2.158907,0,0.5366,-0.3189,0.9733
20190612,815563,掌越科技,线上代理商,付费推广,产品推广部,5,138,0.384058,0.413043,0.253623,0,0,0,0.015918,0.014101,0,0,1.775362,3.144928,3.398551,3.398551,23.056853,36.773204,0,0.028261,0.044348,0,0,0.469599,0.74896,0,0,0,0.020367,2.65,0.053973,1.244437,1.984744,0,0.4647,-0.329,0.8878
20190612,815640,辉煌明天,线上代理商,付费推广,产品推广部,5,294,0.170068,0.091837,0.07483,0.057823,0,0.049082,0.044617,0.038809,0.046864,0,1.289116,1.656463,2.12585,2.401361,6.751509,9.830586,0.049082,0.057517,0.064286,0.099626,0,0.266286,0.387728,0,0,0,0.039441,2.65,0.104519,0.705658,1.027479,0,0.1643,-0.4105,0.9841
20190612,815277,曦倍信息,线上代理商,付费推广,产品推广部,5,119,0.336134,0.243697,0.176471,0.142857,0,0.040168,0.033918,0.053658,0.04287,0,1.630252,2.504202,3.747899,4.521008,16.783348,26.330463,0.040168,0.055294,0.13437,0.160672,0,0.409833,0.642964,0,0,0,0.024419,2.65,0.06471,1.086057,1.703855,0,0.3518,-0.3441,0.9727
20190612,813201,广点通-派瑞,线上CPC,付费推广,产品推广部,5,364,0.31044,0.217033,0.173077,0.118132,0,0.047527,0.041321,0.037533,0.03959,0,1.538462,2.293956,3.282967,3.879121,13.273355,20.180938,0.047527,0.063571,0.086099,0.129973,0,0.42038,0.63915,4.938242,0.129429,1797.52,0.031671,2.65,0.083928,1.114007,1.693747,0.342987,0.3184,-0.3843,0.9747
20190612,810463,广点通--亿科,线上CPC,付费推广,产品推广部,5,205,0.292683,0.195122,0.185366,0.131707,0,0.00922,0.018544,0.031525,0.042836,0,1.541463,2.302439,3.336585,4.004878,16.094208,25.773316,0.00922,0.028585,0.072585,0.142927,0,0.319888,0.51227,0.854293,0.599643,175.13,0.019876,2.65,0.052671,0.847703,1.357515,1.589054,0.2957,-0.3104,0.9809
20190612,815657,头条-优矩,线上CPC,付费推广,产品推广部,5,44,0.272727,0.204545,0.295455,0,0,0.111136,0.077424,0.047315,0,0,1.5,2.454545,3.272727,3.272727,0,0,0.111136,0.116136,0.116136,0,0,0,0,3.806818,0,167.5,0.046604,2.65,0.123501,0,0,0,0,0,0
20190612,815737,掌越科技,线上代理商,付费推广,产品推广部,5,191,0.329843,0.350785,0.267016,0.099476,0,0.460942,0.271728,0.152582,0.104685,0,1.696335,3.020942,4.403141,4.963351,16.387861,24.739654,0.460942,0.460942,0.460942,0.460942,0,1.23907,1.870541,0,0,0,0.075609,2.65,0.200364,3.283535,4.956934,0,0.4347,-0.4061,0.7528
20190612,815423,头条-优矩,线上CPC,付费推广,产品推广部,5,153,0.24183,0.117647,0.117647,0.117647,0,0.030458,0.026175,0.074518,0.070856,0,1.418301,1.96732,2.823529,3.411765,11.246882,17.542686,0.030458,0.037124,0.146601,0.200065,0,0.478858,0.746915,3.113072,0.239929,476.3,0.042577,2.65,0.112829,1.268974,1.979325,0.635812,0.22,-0.3345,0.911
20190612,814335,头条官方优化--轩辕,线上CPC,付费推广,产品推广部,5,29,0.275862,0.137931,0.137931,0.137931,0,0.012414,0.008372,0.005902,0.056882,0,1.482759,2.103448,3.206897,4,0,0,0.012414,0.012414,0.012414,0.182414,0,0,0,0,0,0,0.024103,2.65,0.063873,0,0,0,0,0,0
20190612,811185,神马sem--掌汇（猎鹰）,线上CPC,付费推广,产品推广部,5,127,0.370079,0.267717,0.181102,0.094488,0,0.022677,0.105362,0.102159,0.080235,0,1.629921,2.370079,3.346457,3.858268,11.54093,16.627844,0.022677,0.171732,0.242126,0.268504,0,0.261737,0.377103,4.914882,0.076727,624.19,0.022679,2.65,0.060099,0.693603,0.999323,0.203327,0.3654,-0.4639,0.9576
20190612,815766,心语网络,线上代理商,付费推广,产品推广部,5,19,0.578947,0.684211,0.315789,0.315789,0,0.036842,0.017073,0.008642,0.012836,0,2.157895,4.263158,7.052632,7.368421,0,0,0.036842,0.036842,0.036842,0.090526,0,0,0,0,0,0,0.020684,2.65,0.054813,0,0,0,0,0,0
20190612,815754,洪亚科技,线上代理商,付费推广,产品推广部,5,451,0.416851,0.303769,0,0,0,0.083792,0,0,0,0,1.416851,1.416851,1.416851,1.416851,0,0,0.083792,0,0,0,0,0,0,0,0,0,0.030478,2.65,0.080767,0,0,0,0,0,0
20190612,815829,头条-优矩2,线上CPC,付费推广,产品推广部,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.017083,2.65,0.04527,0,0,0,0,0,0
20190612,815533,头条-优矩,线上CPC,付费推广,产品推广部,5,32,0.25,0.25,0.09375,0.09375,0,0.00375,0.028696,0.102162,0.090882,0,1.4375,2.3125,3.1875,3.6875,0,0,0.00375,0.04125,0.23625,0.289688,0,0,0,3.77,0,120.64,0.030845,2.65,0.081739,0,0,0,0,0,0
20190612,815148,广点通-派瑞,线上CPC,付费推广,产品推广部,5,748,0.36631,0.262032,0.200535,0.159091,0,0.03496,0.039718,0.049376,0.05043,0,1.661765,2.528075,3.762032,4.487968,16.141967,24.818124,0.03496,0.066003,0.124826,0.189719,0,0.510425,0.784774,4.177901,0.187839,3125.07,0.031621,2.65,0.083796,1.352626,2.079651,0.497773,0.3783,-0.3743,0.9756
20190612,812493,头条--亿科2,线上CPC,付费推广,产品推广部,5,28,0.285714,0.25,0.285714,0.214286,0,0,0.017209,0.021176,0.026261,0,1.535714,2.428571,4.107143,5.035714,0,0,0,0.026429,0.051429,0.107857,0,0,0,0,0,0,0.023725,2.65,0.062871,0,0,0,0,0,0
20190612,800523,2345线下,线下渠道,付费推广,产品推广部,5,277,0.447653,0.270758,0.223827,0.176895,0,0.0013,0.003204,0.005997,0.006503,0,1.768953,2.823105,4.407942,5.296029,22.822729,36.877691,0.0013,0.005668,0.016931,0.028664,0,0.290556,0.46949,0,0,0,0.012731,2.65,0.033737,0.769973,1.244149,0,0.4232,-0.3078,0.9647
20190612,815481,创新梦想,线上代理商,付费推广,产品推广部,5,128,0.382812,0.390625,0.320312,0,0,0.027578,0.022955,0.031432,0,0,1.71875,3,3.320312,3.320312,24.667905,40.601632,0.027578,0.039453,0.094297,0,0,0.653206,1.075131,0,0,0,0.02648,2.65,0.070172,1.730996,2.849097,0,0.4161,-0.2823,0.8923
20190612,815638,蜜柚,线上代理商,付费推广,产品推广部,5,511,0.097847,0.068493,0.062622,0.054795,0,0.019432,0.028632,0.03085,0.029798,0,1.158513,1.405088,1.74364,1.931507,4.555813,6.518671,0.019432,0.03317,0.043346,0.051957,0,0.069882,0.09999,0,0,0,0.015339,2.65,0.040648,0.185187,0.264973,0,0.096,-0.3949,0.9291
20190612,813200,广点通-派瑞,线上CPC,付费推广,产品推广部,5,174,0.373563,0.183908,0.166667,0.132184,0,0.012414,0.012878,0.016459,0.022904,0,1.597701,2.304598,3.522989,4.189655,14.194907,21.757142,0.012414,0.020575,0.037931,0.08069,0,0.376917,0.577717,2.771724,0.208433,482.28,0.026553,2.65,0.070365,0.99883,1.53095,0.552347,0.3273,-0.373,0.9204
20190612,810462,广点通--亿科,线上CPC,付费推广,产品推广部,5,62,0.403226,0.322581,0.258065,0.290323,0,0.046129,0.026981,0.02565,0.02263,0,1.709677,2.854839,4.66129,5.919355,0,0,0.046129,0.046129,0.073226,0.105484,0,0,0,2.567581,0,159.19,0.022495,2.65,0.059612,0,0,0,0,0,0
20190612,815578,京盟世纪,线上代理商,付费推广,产品推广部,5,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0
20190612,815736,掌越科技,线上代理商,付费推广,产品推广部,5,133,0.443609,0.330827,0.263158,0.142857,0,0.348647,0.194792,0.117419,0.08162,0,1.804511,3,4.315789,4.924812,15.374465,22.366323,0.348647,0.351504,0.352256,0.352256,0,0.89567,1.302995,0,0,0,0.058257,2.65,0.154381,2.373525,3.452937,0,0.4983,-0.4625,0.9117
20190612,815422,头条-齐欣,线上CPC,付费推广,产品推广部,5,256,0.320312,0.207031,0.179688,0.109375,0,0.034336,0.04401,0.045759,0.061489,0,1.558594,2.394531,3.59375,4.25,14.135937,21.58758,0.034336,0.068594,0.10957,0.220977,0,0.524768,0.801396,2.471523,0.324252,632.71,0.037123,2.65,0.098376,1.390635,2.123699,0.859268,0.3362,-0.3804,0.9089
20190612,814235,云动dsp,DSP平台,付费推广,产品推广部,5,390,0.6,0.469231,0.358974,0.274359,0,0.056282,0.030325,0.021538,0.018011,0,2.130769,3.8,6.084615,7.284615,29.061058,45.592332,0.056282,0.064615,0.081846,0.10959,0,0.568638,0.892105,2.036641,0.438028,794.29,0.019567,2.65,0.051853,1.506891,2.364078,1.160774,0.6633,-0.3593,0.9475
20190612,810853,康远互动,线上代理商,付费推广,产品推广部,5,17,0.235294,0.294118,0.235294,0.176471,0,0.008235,0.005385,0.003182,0.002,0,1.529412,2.588235,4.117647,5.352941,0,0,0.008235,0.008235,0.008235,0.008235,0,0,0,0,0,0,0.019622,2.65,0.051998,0,0,0,0,0,0
20190612,815541,掌越科技,线上代理商,付费推广,产品推广部,5,58,0.482759,0.517241,0.344828,0.310345,0,0,0,0.010811,0.007872,0,1.965517,3.827586,5.913793,6.224138,0,0,0,0,0.041379,0.046552,0,0,0,0,0,0,0.000967,2.65,0.002563,0,0,0,0,0,0
20190612,815753,洪亚科技,线上代理商,付费推广,产品推广部,5,420,0.380952,0.290476,0,0,0,0.143952,0,0,0,0,1.380952,1.380952,1.380952,1.380952,0,0,0.143952,0,0,0,0,0,0,0,0,0,0.047098,2.65,0.12481,0,0,0,0,0,0
20190612,815827,头条-优矩2,线上CPC,付费推广,产品推广部,5,71,0.253521,0.15493,0.15493,0.070423,0,0.003099,0.006538,0.017466,0.041485,0,1.464789,2.056338,2.84507,3.225352,0,0,0.003099,0.009577,0.035915,0.118028,0,0,0,3.827183,0,271.73,0.039616,2.65,0.104982,0,0,0,0,0,0
20190612,815532,头条-优矩,线上CPC,付费推广,产品推广部,5,14,0.5,0.285714,0.142857,0.214286,0,0,0.038462,0.028947,0.023529,0,1.857143,2.714286,3.642857,4.357143,0,0,0,0.071429,0.078571,0.085714,0,0,0,7.239286,0,101.35,0.018791,2.65,0.049796,0,0,0,0,0,0
20190612,815146,广点通-派瑞,线上CPC,付费推广,产品推广部,5,411,0.328467,0.221411,0.136253,0.148418,0,0.027007,0.029825,0.044403,0.048326,0,1.530414,2.304136,3.284672,3.965937,15.15656,23.912838,0.027007,0.045645,0.102311,0.158735,0,0.43325,0.683548,4.82562,0.14165,1983.33,0.028585,2.65,0.07575,1.148113,1.811402,0.375372,0.2997,-0.3308,0.9362
20190612,812228,岚宇,线上代理商,付费推广,产品推广部,5,76,0.539474,0.434211,0.315789,0.276316,0,0.002895,0.017434,0.016077,0.022119,0,2,3.421053,5.526316,6.921053,0,0,0.002895,0.034868,0.055,0.122237,0,0,0,0,0,0,0.010006,2.65,0.026516,0,0,0,0,0,0
20190612,800430,岚宇,线上代理商,付费推广,产品推广部,5,35,0.485714,0.542857,0.314286,0.228571,0,0.031429,0.016418,0.03254,0.036732,0,1.914286,3.6,5.857143,7.085714,0,0,0.031429,0.031429,0.117143,0.215143,0,0,0,0,0,0,0.022415,2.65,0.0594,0,0,0,0,0,0
20190612,815826,牵群科技,线上代理商,付费推广,产品推广部,5,136,0.441176,0.345588,0.345588,0,0,0.059265,0.034008,0.023853,0,0,1.852941,3.205882,3.205882,3.205882,0,0,0.059265,0.063015,0.076471,0,0,0,0,0,0,0,0.028964,2.65,0.076755,0,0,0,0,0,0
20190612,815627,掌越科技,线上代理商,付费推广,产品推广部,5,157,0.585987,0.458599,0.229299,0.178344,0,0.028408,0.019969,0.011804,0.00821,0,2.082803,3.636943,5.229299,5.847134,14.663861,20.060852,0.028408,0.041592,0.04293,0.04293,0,0.075988,0.103955,0,0,0,0.005182,2.65,0.013732,0.201368,0.275481,0,0.6937,-0.5685,0.8696
20190612,815250,辉煌明天,线上代理商,付费推广,产品推广部,5,312,0.320513,0.179487,0.083333,0.073718,0,0.009712,0.007058,0.009068,0.011618,0,1.557692,2.064103,2.615385,2.935897,6.362746,8.179241,0.009712,0.010994,0.018718,0.030385,0,0.043795,0.056298,0,0,0,0.006883,2.65,0.01824,0.116057,0.14919,0,0.3294,-0.6304,0.9819
